13070.643 0.012598217		            0.0073699012	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13072.661 0.012598217		            0.0073926485	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13074.679 0.012598217		            0.0074153959	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13076.697 0.012598217		            0.0074381432	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13078.715 0.012598217		            0.0074608905	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13080.733 0.012598217		            0.0074836379	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13082.751 0.012598217		            0.0075063852	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13084.769 0.012598217		            0.0075291325	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13086.787 0.012598217		            0.0075518799	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13088.805 0.012598217		            0.0075746272	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13090.823 0.012598217		            0.0075973745	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13092.841 0.012598217		            0.0076201219	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13094.859 0.012598217		            0.0076428692	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13096.877 0.012598217		            0.0076656165	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13098.895 0.012598217		            0.0076883639	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13100.913 0.012598217		            0.0077111112	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13102.931 0.012598217		            0.0077338585	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13104.949 0.012598217		            0.0077566059	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13106.967 0.012598217		            0.0077793532	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13108.985 0.012598217		            0.0078021005	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13111.003 0.012598217		            0.0078248479	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13113.021 0.012598217		            0.0078475951	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13115.039 0.012598217		            0.0078703424	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13117.057 0.012598217		            0.0078930898	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13119.075 0.012598217		            0.0079158371	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13121.093 0.012598217		            0.0079385844	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13123.111 0.012598217		            0.0079613318	0.0093900446	    0		      0.00049638367  0		       0.0031914977	  0.0100952140  0.0093900446
13125.129 0.012598217		            0.0079840791	0.0093900446	    0		      0.00049638719  0		       0.0031914977	  0.0100952140  0.0093900446
13127.147 0.012598217		            0.0080068264	0.0093900446	    0		      0.00049639248  0		       0.0031914977	  0.0100952140  0.0093900446
13129.165 0.012598217		            0.0080295744	0.0093900446	    0		      0.00049639776  0		       0.0031914977	  0.0100952140  0.0093900446
13131.183 0.012598217		            0.0080523228	0.0093900446	    0		      0.00049640305  0		       0.0031914977	  0.0100952140  0.0093900446
13133.201 0.012598217		            0.0080750713	0.0093900446	    0		      0.00049643122  0		       0.0031914977	  0.0100952140  0.0093900446
13135.219 0.012598217		            0.0080978197	0.0093900446	    0		      0.00049645765  0		       0.0031914977	  0.0100952140  0.0093900446
13137.237 0.012598217		            0.0081205681	0.0093900446	    0		      0.00049645765  0		       0.0031914977	  0.0100952140  0.0093900446
13139.254 0.012598217		            0.0081433167	0.0093900446	    0		      0.00049645765  0		       0.0031914977	  0.0100952140  0.0093900446
13141.272 0.012598217		            0.0081660651	0.0093900446	    0		      0.00049645765  0		       0.0031914977	  0.0100952140  0.0093900446
13143.29  0.012598217		            0.0081888136	0.0093900446	    0		      0.00049643122  0		       0.0031914977	  0.0100952140  0.0093900446
13145.308 0.012598217		            0.008211562 	0.0093900446	    0		      0.00049640305  0		       0.0031914977	  0.0100952140  0.0093900446
13147.326 0.012598217		            0.0082343105	0.0093900446	    0		      0.00049639776  0		       0.0031914977	  0.0100952140  0.0093900446
13149.344 0.012598217		            0.0082570584	0.0093900446	    0		      0.00049639248  0		       0.0031914977	  0.0100952140  0.0093900446
13151.362 0.012598217		            0.0082798057	0.0093900446	    0		      0.00049638719  0		       0.0031914977	  0.0100952140  0.0093900446
13153.38  0.012598217		            0.0083025531	0.0093900446	    0		      0.00049638367  0		       0.0031914977	  0.0100952140  0.0093900446
13155.398 0.012598217		            0.0083253004	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13157.416 0.012598217		            0.0083480477	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13159.434 0.012598217		            0.0083707951	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13161.452 0.012598217		            0.0083935424	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13163.47  0.012598217		            0.0084162897	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13165.488 0.012598217		            0.0084390371	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13167.506 0.012598217		            0.0084617844	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13169.524 0.012598217		            0.0084845317	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13171.542 0.012598217		            0.0085072791	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13173.56  0.012598217		            0.0085300264	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13175.578 0.012598217		            0.0085527737	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13177.596 0.012598217		            0.0085755211	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13179.614 0.012598217		            0.0085982684	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13181.632 0.012598217		            0.0086210157	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13183.65  0.012598217		            0.008643763 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13185.668 0.012598217		            0.0086665103	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13187.686 0.012598217		            0.0086892576	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13189.704 0.012598217		            0.008712005 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13191.722 0.012598217		            0.0087347523	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13193.74  0.012598217		            0.0087574996	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13195.758 0.012598217		            0.008780247 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13197.776 0.012598217		            0.0088029943	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13199.794 0.012598217		            0.0088257416	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13201.812 0.012598217		            0.008848489 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13203.83  0.012598217		            0.0088712363	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13205.848 0.012598217		            0.0088939836	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13207.866 0.012598217		            0.008916731 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13209.884 0.012598217		            0.0089394783	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13211.902 0.012598217		            0.0089622256	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13213.92  0.012598217		            0.008984973 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13215.938 0.012598217		            0.0090077203	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13217.956 0.012598217		            0.0090304676	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13219.974 0.012598217		            0.009053215 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13221.992 0.012598217		            0.0090759623	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13224.01  0.012598217		            0.0090987096	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13226.028 0.012598217		            0.009121457 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13228.046 0.012598217		            0.0091442043	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13230.064 0.012598217		            0.0091669516	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13232.082 0.012598217		            0.009189699 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13234.1   0.012598217		            0.0092124463	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13236.118 0.012598217		            0.0092351936	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13238.136 0.012598217		            0.009257941 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13240.154 0.012598217		            0.0092806883	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13242.172 0.012598217		            0.0093034356	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13244.19  0.012598217		            0.009326183 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13246.208 0.012598217		            0.0093489303	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13248.226 0.012598217		            0.0093716776	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13250.244 0.012598217		            0.009394425 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13252.262 0.012598217		            0.0094171723	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13254.28  0.012598217		            0.0094399196	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13256.298 0.012598217		            0.009462667 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13258.316 0.012598217		            0.0094854143	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13260.334 0.012598217		            0.0095081616	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13262.352 0.012598217		            0.009530909 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13264.37  0.012598217		            0.0095536563	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13266.388 0.012598217		            0.0095764036	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13268.406 0.012598217		            0.009599151 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13270.424 0.012598217		            0.0096218983	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13272.442 0.012598217		            0.0096446456	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13274.46  0.012598217		            0.009667393 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13276.478 0.012598217		            0.0096901403	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13278.496 0.012598217		            0.0097128876	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13280.514 0.012598217		            0.009735635 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13282.532 0.012598217		            0.0097583823	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13284.55  0.012598217		            0.0097811296	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13286.568 0.012598217		            0.009803877 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13288.586 0.012598217		            0.0098266243	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13290.604 0.012598217		            0.0098493716	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13292.622 0.012598217		            0.009872119 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13294.64  0.012598217		            0.0098948662	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13296.658 0.012598217		            0.0099176135	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13298.676 0.012598217		            0.0099403609	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13300.694 0.012598217		            0.0099631082	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13302.712 0.012598217		            0.0099858555	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13304.73  0.012598217		            0.010008603 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13306.748 0.012598217		            0.01003135  	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13308.766 0.012598217		            0.010054098 	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13310.784 0.012598217		            0.010076845 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
13312.802 0.012598217		            0.010099593 	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13314.82  0.012598217		            0.01012234  	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13316.838 0.012598217		            0.010145087 	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13318.856 0.012598217		            0.010167834 	0.0093900446	    0		      0.00049637663  0		       0.0031914977	  0.0100952140  0.0093900446
13320.874 0.012598217		            0.010190582 	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13322.892 0.012598217		            0.010213329 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
13324.91  0.012598217		            0.010236076 	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13326.928 0.012598217		            0.010258824 	0.0093900446	    0		      0.00049637839  0		       0.0031914977	  0.0100952140  0.0093900446
13328.946 0.012598217		            0.010281571 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
13330.964 0.012598217		            0.010304318 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
13332.982 0.012598217		            0.010327066 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
13335     0.012598217		            0.010349813 	0.0093900446	    0		      0.00049638015  0		       0.0031914977	  0.0100952140  0.0093900446
